,Fecha,Costo_Directo,Costo_Indirecto,Peso_Promedio,Incremento,Incremento semanal(promedio),Sobrevivencia,Biomasa,Biomasa_Hectarea,Balanceado,Balanceado hectárea,Balanceado_Costo,Conversión_alimenticia,Comentario,FCA
0,2023-04-29,107.56,142.6,3.0,,,97.0,4939.9,705.7,132.0,18.86,90.17,,nicovita kr1 ,
1,2023-05-01,135.39,352.73999999999995,3.0,0.0,,97.0,4939.9,705.7,165.0,23.57,113.11,,nicovita kr1 ,
2,2023-05-02,987.96,2717.9199999999996,3.0,0.0,,97.0,4939.9,705.7,165.0,23.57,113.11,,nicovita kr1 ,
3,2023-05-03,135.39,301.0599999999999,3.0,0.0,,97.0,4939.9,705.7,165.0,23.57,113.11,,nicovita kr1 ,
4,2023-05-04,137.56,192.21999999999997,3.0,0.0,,97.0,4939.9,705.7,220.0,31.42,131.11,,"nicovita  finalis 2.0 , nicovita kr1 ",
5,2023-05-06,275.12,685.1400000000001,3.0,0.0,,97.0,4939.9,705.7,440.0,62.84,262.22,,"nicovita  finalis 2.0 , nicovita kr1 ",
6,2023-05-07,137.56,135.03999999999996,3.0,0.0,1.56,97.0,4939.9,705.7,220.0,31.42,131.11,0.31,"nicovita  finalis 2.0 , nicovita kr1 ",73.33333333333333
7,2023-05-08,173.99,352.15999999999997,3.35,0.3500000000000001,,96.71428571428571,5489.7871428571425,784.2557142857144,330.0,47.14,167.11,,nicovita  finalis 2.0 ,98.50746268656717
8,2023-05-09,173.99,1050.8999999999996,3.7,0.3500000000000001,,96.42857142857143,6039.674285714285,862.8114285714286,330.0,47.14,167.11,,nicovita  finalis 2.0 ,89.18918918918918
9,2023-05-10,173.99,517.6400000000001,4.05,0.34999999999999964,,96.14285714285714,6589.561428571429,941.3671428571429,330.0,47.14,167.11,,nicovita  finalis 2.0 ,81.48148148148148
10,2023-05-11,231.98,297.95000000000005,4.4,0.35000000000000053,,95.85714285714286,7139.448571428571,1019.9228571428571,440.0,62.86,222.81,,nicovita  finalis 2.0 ,99.99999999999999
11,2023-05-12,231.98,188.50999999999993,4.75,0.34999999999999964,,95.57142857142857,7689.335714285715,1098.4785714285713,440.0,62.86,222.81,,nicovita  finalis 2.0 ,92.63157894736842
12,2023-05-13,231.98,795.7499999999999,5.1,0.34999999999999964,,95.28571428571429,8239.222857142857,1177.0342857142857,440.0,62.86,222.81,,nicovita  finalis 2.0 ,86.27450980392157
13,2023-05-14,231.98,164.58999999999997,5.45,0.35000000000000053,1.95,95.0,8789.11,1255.59,440.0,62.86,222.81,0.48,nicovita  finalis 2.0 ,80.73394495412843
14,2023-05-15,278.52,297.21999999999997,5.763333333333334,0.31333333333333346,,94.83333333333333,9273.678333333333,1324.8133333333333,550.0,78.57,278.52,,nicovita  finalis 2.0 ,95.43088490456911
15,2023-05-16,278.52,805.4099999999999,6.076666666666667,0.31333333333333346,,94.66666666666667,9758.246666666668,1394.0366666666666,550.0,78.57,278.52,,nicovita  finalis 2.0 ,90.51014810751508
16,2023-05-18,612.74,264.3299999999999,6.390000000000001,0.31333333333333346,,94.5,10242.815,1463.26,1210.0,172.86,612.74,,nicovita  finalis 2.0 ,189.358372456964
17,2023-05-19,334.22,714.1199999999998,6.703333333333333,0.3133333333333326,,94.33333333333333,10727.383333333333,1532.4833333333333,660.0,94.29,334.22,,nicovita  finalis 2.0 ,98.45847836897066
18,2023-05-20,334.22,421.5,7.016666666666667,0.31333333333333346,,94.16666666666667,11211.951666666668,1601.7066666666667,660.0,94.29,334.22,,nicovita  finalis 2.0 ,94.06175771971496
19,2023-05-21,334.22,145.8,7.33,0.31333333333333346,1.93,94.0,11696.52,1670.93,660.0,94.29,334.22,0.73,nicovita  finalis 2.0 ,90.04092769440655
20,2023-05-22,382.82,241.34,7.782857142857143,0.45285714285714285,,94.14285714285714,12444.611428571428,1777.8,770.0,110.0,382.82,,nicovita  finalis 2.5 ,98.93538913362701
21,2023-05-23,382.82,438.06000000000006,8.235714285714286,0.45285714285714285,,94.28571428571429,13192.702857142858,1884.67,770.0,110.0,382.82,,nicovita  finalis 2.5 ,93.49522983521248
22,2023-05-24,444.2,750.37,8.688571428571429,0.45285714285714285,,94.42857142857143,13940.794285714286,1991.54,770.0,110.0,382.82,,nicovita  finalis 2.5 ,88.62216376192042
23,2023-05-25,437.51,250.96,9.141428571428571,0.45285714285714285,,94.57142857142857,14688.885714285714,2098.41,880.0,125.71,437.51,,nicovita  finalis 2.5 ,96.26504141272073
24,2023-05-26,437.51,156.04000000000002,9.594285714285714,0.45285714285714285,,94.71428571428571,15436.977142857144,2205.2799999999997,880.0,125.71,437.51,,nicovita  finalis 2.5 ,91.72126265634306
25,2023-05-27,437.51,154.04000000000002,10.047142857142857,0.45285714285714285,,94.85714285714286,16185.068571428572,2312.15,880.0,125.71,437.51,,nicovita  finalis 2.5 ,87.58708943551827
26,2023-05-28,437.51,145.8,10.5,0.45285714285714285,2.22,95.0,16933.16,2419.02,880.0,125.71,437.51,0.85,nicovita  finalis 2.5 ,83.80952380952381
27,2023-05-29,492.2,175.68,11.004999999999999,0.504999999999999,,95.0,17747.56333333333,2535.3633333333332,990.0,141.43,492.2,,nicovita  finalis 2.5 ,89.95910949568379
28,2023-05-30,492.2,710.3500000000001,11.51,0.5050000000000008,,95.0,18561.966666666667,2651.7066666666665,990.0,141.43,492.2,,nicovita  finalis 2.5 ,86.01216333622936
29,2023-05-31,492.2,1387.4199999999998,12.015,0.5050000000000008,,95.0,19376.370000000003,2768.05,990.0,141.43,492.2,,nicovita  finalis 2.5 ,82.39700374531834
30,2023-06-01,492.2,541.09,12.52,0.504999999999999,,95.0,20190.773333333334,2884.3933333333334,990.0,141.43,492.2,,nicovita  finalis 2.5 ,79.07348242811501
31,2023-06-03,492.2,136.05999999999997,13.024999999999999,0.504999999999999,,95.0,21005.176666666666,3000.7366666666667,990.0,141.43,492.2,,nicovita  finalis 2.5 ,76.00767754318619
32,2023-06-04,492.2,653.86,13.53,0.5050000000000008,2.37,95.0,21819.58,3117.08,990.0,141.43,492.2,0.93,nicovita  finalis 2.5 ,73.17073170731707
33,2023-06-05,492.2,269.74999999999994,13.875714285714285,0.3457142857142852,,94.21428571428571,22164.367142857143,3166.3357142857144,990.0,141.43,492.2,,nicovita  finalis 2.5 ,71.34767836919593
34,2023-06-06,492.2,285.52,14.221428571428572,0.345714285714287,,93.42857142857143,22509.15428571429,3215.5914285714284,990.0,141.43,492.2,,nicovita  finalis 2.5 ,69.61325966850829
35,2023-06-07,492.2,457.1500000000001,14.567142857142857,0.3457142857142852,,92.64285714285714,22853.94142857143,3264.847142857143,990.0,141.43,492.2,,nicovita  finalis 2.5 ,67.96116504854369
36,2023-06-08,492.2,374.78999999999996,14.912857142857142,0.3457142857142852,,91.85714285714286,23198.72857142857,3314.102857142857,990.0,141.43,492.2,,nicovita  finalis 2.5 ,66.38566912539515
37,2023-06-09,492.2,220.89,15.258571428571427,0.3457142857142852,,91.07142857142857,23543.515714285713,3363.3585714285714,990.0,141.43,492.2,,nicovita  finalis 2.5 ,64.88156539649846
38,2023-06-10,430.95,800.4299999999997,15.604285714285714,0.345714285714287,,90.28571428571429,23888.30285714286,3412.614285714286,867.0,123.83,430.95,,nicovita  finalis 2.5 ,55.56165888492173
39,2023-06-11,614.95,182.79000000000002,15.95,0.3457142857142852,2.38,89.5,24233.09,3461.87,990.0,141.43,492.2,1.12,nicovita  finalis 2.5 ,62.06896551724138
40,2023-06-12,519.55,189.16000000000003,16.491666666666667,0.5416666666666679,,89.75,25137.535,3591.0766666666664,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,63.365336028297115
41,2023-06-13,519.55,324.3799999999999,17.03333333333333,0.5416666666666643,,90.0,26041.98,3720.2833333333333,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,61.35029354207437
42,2023-06-14,519.55,940.4700000000001,17.575,0.5416666666666679,,90.25,26946.425,3849.49,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,59.45945945945946
43,2023-06-15,546.89,263.92,18.116666666666667,0.5416666666666679,,90.5,27850.87,3978.6966666666663,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,60.71757129714811
44,2023-06-16,546.89,156.02999999999997,18.65833333333333,0.5416666666666643,,90.75,28755.315,4107.903333333333,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,58.95489057615007
45,2023-06-18,546.89,137.49,19.2,0.5416666666666679,2.5,91.0,29659.76,4237.11,1100.0,157.14,546.89,1.13,nicovita  finalis 2.5 ,57.29166666666667
46,2023-06-19,546.89,315.6400000000001,19.457142857142856,0.25714285714285623,,91.57142857142857,30260.695714285714,4322.957142857143,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,56.5345080763583
47,2023-06-20,546.89,902.8099999999996,19.714285714285715,0.2571428571428598,,92.14285714285714,30861.631428571425,4408.8042857142855,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,55.79710144927536
48,2023-06-21,546.89,171.87000000000003,19.97142857142857,0.25714285714285623,,92.71428571428571,31462.56714285714,4494.651428571428,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,55.07868383404864
49,2023-06-22,519.55,158.25000000000003,20.228571428571428,0.25714285714285623,,93.28571428571429,32063.502857142856,4580.498571428571,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,51.659604519774014
50,2023-06-23,519.55,316.07,20.485714285714284,0.25714285714285623,,93.85714285714286,32664.43857142857,4666.345714285714,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,51.01115760111576
51,2023-06-24,519.55,713.2899999999996,20.742857142857144,0.2571428571428598,,94.42857142857143,33265.374285714286,4752.192857142857,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,50.378787878787875
52,2023-06-25,519.55,153.95000000000002,21.0,0.25714285714285623,2.41,95.0,33866.31,4838.04,1045.0,149.29,519.55,1.21,nicovita  finalis 2.5 ,49.76190476190476
53,2023-06-26,519.55,205.61000000000004,21.428333333333335,0.42833333333333456,,93.33333333333333,33890.21666666667,4841.456666666667,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,48.76720852453916
54,2023-06-27,519.55,268.69,21.856666666666666,0.428333333333331,,91.66666666666667,33914.12333333333,4844.873333333333,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,47.81149916120177
55,2023-06-28,519.55,579.7999999999998,22.285,0.42833333333333456,,90.0,33938.03,4848.29,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,46.89252860668611
56,2023-06-29,519.55,280.9899999999999,22.713333333333335,0.42833333333333456,,88.33333333333333,33961.93666666667,4851.706666666667,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,46.00821837393601
57,2023-07-01,519.55,354.4900000000001,23.141666666666666,0.428333333333331,,86.66666666666667,33985.84333333333,4855.123333333333,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,45.15664386028088
58,2023-07-02,519.55,137.25000000000003,23.57,0.42833333333333456,2.43,85.0,34009.75,4858.54,1045.0,149.29,519.55,1.39,nicovita  finalis 2.5 ,44.3360203648706
59,2023-07-03,519.55,215.7700000000001,23.845714285714287,0.2757142857142867,,85.14285714285714,34469.42571428572,4924.207142857143,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,43.823388449556674
60,2023-07-04,519.55,141.07000000000002,24.12142857142857,0.27571428571428314,,85.28571428571429,34929.10142857143,4989.874285714286,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,43.32247557003257
61,2023-07-05,575.79,678.83,24.397142857142857,0.2757142857142867,,85.42857142857143,35388.77714285714,5055.541428571429,1045.0,149.29,519.55,,nicovita  finalis 2.5 ,42.832884412694696
62,2023-07-06,546.89,171.07000000000005,24.672857142857143,0.2757142857142867,,85.57142857142857,35848.45285714286,5121.208571428571,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,44.583405708991954
63,2023-07-07,546.89,256.7300000000001,24.94857142857143,0.2757142857142867,,85.71428571428571,36308.12857142858,5186.875714285714,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,44.090700870361886
64,2023-07-08,546.89,138.65,25.224285714285713,0.27571428571428314,,85.85714285714286,36767.80428571429,5252.542857142857,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,43.60876706122218
65,2023-07-09,596.89,137.25000000000003,25.5,0.2757142857142867,2.38,86.0,37227.48,5318.21,1100.0,157.14,546.89,1.47,nicovita  finalis 2.5 ,43.13725490196079
66,2023-07-10,546.89,740.37,25.914285714285715,0.4142857142857146,,85.42857142857143,37556.805714285714,5365.257142857143,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,42.44762954796031
67,2023-07-11,588.36,247.51999999999998,26.32857142857143,0.4142857142857146,,84.85714285714286,37886.13142857143,5412.3042857142855,935.0,133.57,464.86,,nicovita  finalis 2.5 ,35.51275094953879
68,2023-07-12,546.89,899.71,26.742857142857144,0.4142857142857146,,84.28571428571429,38215.45714285714,5459.351428571428,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,41.13247863247863
69,2023-07-13,585.8,148.86000000000004,27.157142857142855,0.41428571428571104,,83.71428571428571,38544.78285714286,5506.398571428572,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,40.504997369805366
70,2023-07-14,546.89,686.74,27.57142857142857,0.4142857142857146,,83.14285714285714,38874.10857142857,5553.4457142857145,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,39.89637305699482
71,2023-07-15,546.89,609.6399999999999,27.985714285714284,0.4142857142857146,,82.57142857142857,39203.43428571429,5600.492857142857,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,39.30576824910669
72,2023-07-16,546.89,135.10000000000002,28.4,0.4142857142857146,2.43,82.0,39532.76,5647.54,1100.0,157.14,546.89,1.58,nicovita  finalis 2.5 ,38.732394366197184
73,2023-07-17,69.8,840.09,28.628571428571426,0.22857142857142776,,81.78571428571429,39741.80285714286,5677.402857142857,0.0,0.0,0.0,,,0.0
74,2023-07-18,546.89,188.08,28.857142857142858,0.2285714285714313,,81.57142857142857,39950.845714285715,5707.265714285714,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,38.118811881188115
75,2023-07-19,628.93,1134.5399999999997,29.085714285714285,0.22857142857142776,,81.35714285714286,40159.88857142857,5737.128571428571,1265.0,180.71,628.92,,nicovita  finalis 2.5 ,43.49214145383104
76,2023-07-20,546.89,260.58000000000004,29.314285714285713,0.22857142857142776,,81.14285714285714,40368.93142857143,5766.9914285714285,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,37.52436647173489
77,2023-07-21,546.89,207.55999999999997,29.54285714285714,0.22857142857142776,,80.92857142857143,40577.974285714285,5796.854285714286,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,37.23404255319149
78,2023-07-22,546.89,147.48000000000002,29.771428571428572,0.2285714285714313,,80.71428571428571,40787.01714285714,5826.717142857143,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,36.94817658349328
79,2023-07-23,546.89,154.54000000000005,30.0,0.22857142857142776,2.36,80.5,40996.06,5856.58,1100.0,157.14,546.89,1.69,nicovita  finalis 2.5 ,36.666666666666664
80,2023-07-24,585.8,340.14000000000004,30.25,0.25,,80.75,41471.37666666666,5924.481666666667,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,36.36363636363637
81,2023-07-25,546.89,208.86000000000007,30.5,0.25,,81.0,41946.69333333333,5992.383333333333,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,36.0655737704918
82,2023-07-27,546.89,288.4899999999999,30.75,0.25,,81.25,42422.009999999995,6060.285,1100.0,157.14,546.89,,nicovita  finalis 2.5 ,35.77235772357724
83,2023-07-28,546.89,156.61000000000007,31.0,0.25,,81.5,42897.32666666667,6128.1866666666665,,,,,,
84,2023-07-29,546.89,627.8799999999999,31.25,0.25,,81.75,43372.64333333333,6196.088333333333,,,,,,
85,2023-07-30,546.89,1119.6299999999999,31.5,0.25,2.3,82.0,43847.96,6263.99,,,,1.65,,
86,2023-07-31,109.38,2150.2900000000013,31.5,0.0,,82.0,43847.96,6263.99,220.0,31.43,109.38,,nicovita  finalis 2.5 ,6.984126984126984
87,2023-08-01,111.9,230.89999999999998,31.5,0.0,,82.0,43847.96,6263.99,165.0,23.57,77.0,,nicovita  qualis  2.0 ,5.238095238095238
88,2023-08-03,34.9,140.92999999999998,31.5,0.0,,82.0,43847.96,6263.99,0.0,0.0,0.0,,,0.0
